"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.133717334E0,-5.746084079E-2,7.565677166E-1,1.002093124E1
9.158503126E0,-7.661445439E-2,6.464344859E-1,1.016458321E1
9.178678751E0,-7.661445439E-2,5.602431893E-1,1.009275723E1
9.198896251E0,-3.830722719E-2,5.554547906E-1,1.009275723E1
9.224666168E0,-2.394201607E-2,6.416460276E-1,1.009754562E1
9.248787668E0,-4.788403213E-2,7.038952708E-1,1.020289040E1
9.273760626E0,-7.182604820E-2,7.086837292E-1,1.001614285E1
9.298421251E0,-4.788403213E-2,6.991068721E-1,1.013585281E1
9.318717251E0,-5.267243832E-2,6.224924326E-1,1.013106441E1
9.338798626E0,-4.788403213E-2,5.650315881E-1,1.013585281E1
9.364191668E0,-4.788403213E-2,6.799532771E-1,1.011669922E1
9.384409501E0,-4.309562966E-2,7.422025204E-1,1.010233402E1
9.404970084E0,-5.746084079E-2,7.422025204E-1,1.010712242E1
9.428374751E0,-8.140286058E-2,7.182605267E-1,1.009754562E1
9.448568584E0,-7.661445439E-2,6.224924326E-1,1.005445004E1
9.468974001E0,-2.394201607E-2,5.793967843E-1,1.013585281E1
9.493484876E0,-4.309562966E-2,6.272808313E-1,1.009754562E1
9.513658209E0,-5.267243832E-2,6.751648784E-1,1.009275723E1
9.538749959E0,-2.394201607E-2,7.134721279E-1,1.008318043E1
9.559033876E0,-6.224924326E-2,7.230489254E-1,1.007360363E1
9.585777168E0,-6.224924326E-2,7.038952708E-1,1.016937160E1
9.608806251E0,-9.576806799E-3,6.703764796E-1,1.008796883E1
9.634335293E0,-7.661445439E-2,7.469909191E-1,9.963470459E0
9.658880043E0,-1.628057212E-1,7.517793179E-1,1.005923843E1
9.679267459E0,5.746084079E-2,5.937620401E-1,1.023162079E1
9.704108876E0,-1.244984865E-1,6.368576288E-1,1.004487324E1
9.724538001E0,-7.661445439E-2,5.937620401E-1,9.996989250E0
9.744757876E0,5.267243832E-2,6.272808313E-1,1.025077438E1
9.764809584E0,-8.140286058E-2,6.512228847E-1,1.020289040E1
9.788376126E0,-9.097966552E-2,8.140285611E-1,1.002571964E1
9.808460668E0,-1.053448766E-1,7.709329724E-1,1.008318043E1
9.829046709E0,-8.140286058E-2,6.177040339E-1,1.006881523E1
9.853446793E0,-9.576806799E-3,4.979939461E-1,1.009275723E1
9.873610834E0,-1.915361360E-2,4.884171486E-1,1.014064121E1
9.898599668E0,-3.830722719E-2,6.033388376E-1,1.017416000E1
9.924245668E0,2.873042040E-2,6.512228847E-1,1.001614285E1
9.944885293E0,-1.388636976E-1,7.469909191E-1,1.012627602E1
9.969310626E0,0.000000000E0,7.086837292E-1,1.005923843E1
9.993331793E0,-6.703764945E-2,5.267243981E-1,1.011669922E1
1.001341329E1,-8.140286058E-2,5.746083856E-1,1.011669922E1
1.003352346E1,-7.182604820E-2,6.224924326E-1,1.011191082E1
1.005464017E1,-8.140286058E-2,6.607996821E-1,1.012627602E1
1.007865821E1,-8.619125932E-2,7.038952708E-1,1.015021801E1
1.010417708E1,-8.619125932E-2,6.655880809E-1,1.013106441E1
1.012486133E1,-4.788403213E-2,6.272808313E-1,1.011191082E1
1.014859083E1,-4.309562966E-2,5.506663918E-1,1.012627602E1
1.017371467E1,-1.915361360E-2,5.841852427E-1,1.015500641E1
1.019870729E1,-6.224924326E-2,6.081272364E-1,1.010712242E1
1.022453617E1,-3.830722719E-2,6.512228847E-1,1.008318043E1
1.024857688E1,-6.703764945E-2,6.368576288E-1,1.008796883E1
1.027372208E1,-8.140286058E-2,5.841852427E-1,1.014064121E1
1.029844825E1,4.788403399E-3,6.607996821E-1,1.015021801E1
1.031870988E1,-1.436521020E-2,6.943184733E-1,1.023640919E1
1.034436517E1,-1.532289088E-1,7.469909191E-1,9.767146111E0
1.036488746E1,0.000000000E0,6.703764796E-1,1.036569595E1
1.038991350E1,-6.703764945E-2,5.506663918E-1,1.013106441E1
1.041343038E1,-1.053448766E-1,5.698199868E-1,9.982624054E0
1.043359163E1,-1.915361360E-2,6.320692301E-1,1.015500641E1
1.045878638E1,-8.140286058E-2,6.416460276E-1,1.020767879E1
1.047907075E1,-4.309562966E-2,7.422025204E-1,1.015500641E1
1.050422234E1,-7.182604820E-2,6.512228847E-1,1.011191082E1
1.052430413E1,-7.661445439E-2,5.458779931E-1,1.014542961E1
1.054480004E1,-8.140286058E-2,4.740519226E-1,1.006881523E1
1.056517367E1,-7.182604820E-2,5.075707436E-1,1.012148762E1
1.058844196E1,-4.309562966E-2,5.650315881E-1,1.014064121E1
1.060845029E1,-1.436521020E-2,6.177040339E-1,9.944316864E0
1.062850638E1,-7.182604820E-2,7.038952708E-1,1.015979481E1
1.064865579E1,-1.101332754E-1,6.943184733E-1,9.925163269E0
1.067350075E1,-6.224924326E-2,6.368576288E-1,1.016937160E1
1.069357888E1,-4.309562966E-2,5.554547906E-1,1.011669922E1
1.071369917E1,-3.830722719E-2,5.985504389E-1,1.011669922E1
1.073863763E1,-6.703764945E-2,6.272808313E-1,1.009275723E1
1.076438700E1,-5.267243832E-2,6.655880809E-1,1.009754562E1
1.078841954E1,-8.619125932E-2,6.464344859E-1,1.011669922E1
1.080842192E1,-5.746084079E-2,6.081272364E-1,1.007839203E1
1.082851600E1,-7.182604820E-2,5.506663918E-1,1.014542961E1
1.084891775E1,-4.309562966E-2,5.602431893E-1,1.010712242E1
1.086913546E1,-5.746084079E-2,6.081272364E-1,1.010233402E1
1.089370975E1,-4.788403213E-2,6.560112834E-1,1.008796883E1
1.091871975E1,-1.053448766E-1,7.134721279E-1,1.003050804E1
1.094428817E1,-4.788403213E-2,6.655880809E-1,1.010712242E1
1.096868463E1,1.436521020E-2,5.985504389E-1,1.020767879E1
1.099345963E1,-7.661445439E-2,6.560112834E-1,1.019331360E1
1.101368188E1,-1.340752989E-1,7.422025204E-1,9.877279282E0
1.103407417E1,-4.788403399E-3,6.416460276E-1,1.041836834E1
1.105872254E1,-5.746084079E-2,6.607996821E-1,1.011669922E1
1.107887238E1,-1.675941199E-1,6.177040339E-1,1.000656605E1
1.109922946E1,-2.873042040E-2,6.607996821E-1,1.008318043E1
1.112474108E1,-5.267243832E-2,6.703764796E-1,1.022204399E1
1.114846546E1,-5.267243832E-2,7.517793179E-1,1.011191082E1
1.116886308E1,-6.224924326E-2,7.422025204E-1,1.011669922E1
1.119341521E1,-5.746084079E-2,6.416460276E-1,1.016458321E1
1.121376600E1,-4.309562966E-2,6.320692301E-1,1.013585281E1
1.123854975E1,-1.436521020E-2,6.560112834E-1,1.013106441E1
1.126538600E1,-1.915361360E-2,6.512228847E-1,1.007360363E1
1.128877963E1,-3.830722719E-2,6.607996821E-1,9.996989250E0
1.131363125E1,-9.097966552E-2,7.613561153E-1,1.008796883E1
1.133856238E1,-5.746084079E-2,7.182605267E-1,9.958682060E0
1.135903838E1,-5.267243832E-2,6.416460276E-1,1.025077438E1
1.138480254E1,-8.140286058E-2,5.889736414E-1,1.007360363E1
1.140894817E1,-3.830722719E-2,6.607996821E-1,1.015021801E1
1.143360729E1,-7.182604820E-2,7.182605267E-1,1.016458321E1
1.145374696E1,-3.830722719E-2,6.991068721E-1,1.013106441E1
1.147849629E1,-7.661445439E-2,6.847416759E-1,1.004966164E1
1.149888271E1,-3.351882473E-2,6.799532771E-1,1.013106441E1
1.152432000E1,4.788403399E-3,6.560112834E-1,1.007360363E1
1.154440208E1,0.000000000E0,6.320692301E-1,1.012627602E1
1.156507688E1,-2.394201607E-2,6.655880809E-1,1.011669922E1
1.158534367E1,-4.309562966E-2,6.751648784E-1,1.005445004E1
1.160909204E1,-7.661445439E-2,6.320692301E-1,1.011669922E1
1.163351825E1,-6.703764945E-2,6.799532771E-1,1.018373680E1
1.165361013E1,2.873042040E-2,7.086837292E-1,1.011191082E1
1.167871200E1,-9.576806426E-2,7.661445141E-1,9.977835655E0
1.169893096E1,-1.771709323E-1,7.805097699E-1,1.004008484E1
1.171968417E1,1.053448766E-1,6.368576288E-1,1.012627602E1
1.174499350E1,-9.097966552E-2,6.129156351E-1,1.003050804E1
1.176891858E1,-1.244984865E-1,6.224924326E-1,1.002093124E1
1.178905192E1,3.351882473E-2,5.985504389E-1,1.022683239E1
1.180988296E1,1.436521020E-2,6.799532771E-1,1.015021801E1
1.183451446E1,-5.267243832E-2,7.757213712E-1,1.006881523E1
1.185972742E1,-4.788403213E-2,7.469909191E-1,1.008318043E1
1.187979450E1,-7.661445439E-2,6.751648784E-1,1.011669922E1
1.190529938E1,-4.788403213E-2,5.698199868E-1,1.014542961E1
1.192569984E1,4.788403399E-3,5.698199868E-1,1.008796883E1
1.194953508E1,-4.788403399E-3,6.224924326E-1,1.015979481E1
1.196991317E1,-9.576806799E-3,6.847416759E-1,1.011191082E1
1.199458921E1,-9.097966552E-2,7.996633649E-1,9.953893661E0
1.201977292E1,-4.788403399E-3,7.038952708E-1,1.011669922E1
1.204528838E1,-3.351882473E-2,6.224924326E-1,1.008318043E1
1.206946142E1,-4.309562966E-2,6.464344859E-1,1.014542961E1
1.209446596E1,-3.830722719E-2,7.374141216E-1,1.013585281E1
1.211455567E1,-4.788403399E-3,7.757213712E-1,1.015500641E1
1.213951321E1,-1.436521020E-2,7.182605267E-1,1.011669922E1
1.216596796E1,-4.309562966E-2,6.464344859E-1,1.010712242E1
1.218959750E1,-5.267243832E-2,6.224924326E-1,1.010712242E1
1.221464938E1,-3.351882473E-2,6.799532771E-1,1.013106441E1
1.223567738E1,-5.267243832E-2,7.038952708E-1,1.006402683E1
1.225985013E1,-5.267243832E-2,6.464344859E-1,1.013106441E1
1.227991275E1,-9.576806799E-3,6.991068721E-1,1.009754562E1
1.229998438E1,-8.619125932E-2,6.703764796E-1,1.009754562E1
1.232000042E1,-7.182604820E-2,6.847416759E-1,1.015021801E1
1.234613767E1,-2.394201607E-2,7.326257229E-1,1.012148762E1
1.236969738E1,2.873042040E-2,7.278373241E-1,1.020289040E1
1.239611917E1,-6.224924326E-2,7.422025204E-1,1.014064121E1
1.241980854E1,8.140286058E-2,6.177040339E-1,1.007360363E1
1.244549834E1,-1.484405100E-1,6.607996821E-1,1.002093124E1
1.246585938E1,-5.746084079E-2,6.943184733E-1,1.000177765E1
1.248961488E1,2.873042040E-2,6.177040339E-1,1.026992798E1
1.250971592E1,-2.394201607E-2,6.655880809E-1,1.021725559E1
1.253094234E1,-4.788403399E-3,8.092401624E-1,1.008796883E1
1.255482625E1,-5.267243832E-2,7.948749661E-1,1.004008484E1
1.257497804E1,-7.182604820E-2,7.230489254E-1,1.012627602E1
1.259966784E1,-5.746084079E-2,5.746083856E-1,1.013585281E1
1.261968904E1,-9.576806799E-3,6.081272364E-1,1.009275723E1
1.264611300E1,2.873042040E-2,6.368576288E-1,1.014542961E1
1.266973658E1,-4.309562966E-2,7.086837292E-1,1.022683239E1
1.269447458E1,-1.340752989E-1,7.517793179E-1,9.958682060E0
1.271995975E1,-1.915361360E-2,6.799532771E-1,1.017894840E1
1.274547608E1,-5.746084079E-2,6.081272364E-1,1.007839203E1
1.276978396E1,-6.703764945E-2,6.560112834E-1,1.009754562E1
1.278978838E1,-4.788403399E-3,7.134721279E-1,1.016937160E1
1.281449842E1,-4.788403213E-2,7.469909191E-1,1.014064121E1
1.283489034E1,-3.830722719E-2,7.134721279E-1,1.015021801E1
1.285952079E1,-7.182604820E-2,7.134721279E-1,1.008796883E1
1.287952300E1,-5.267243832E-2,6.177040339E-1,1.013585281E1
1.289965663E1,0.000000000E0,5.889736414E-1,1.015979481E1
1.291995104E1,-2.394201607E-2,5.985504389E-1,1.008796883E1
1.294537058E1,-6.703764945E-2,6.560112834E-1,1.009754562E1
1.296548863E1,-4.309562966E-2,6.943184733E-1,1.013106441E1
1.298946421E1,-1.436521020E-2,6.751648784E-1,1.012148762E1
1.300975808E1,-2.873042040E-2,6.751648784E-1,1.014064121E1
1.303485484E1,-3.351882473E-2,6.560112834E-1,1.010233402E1
1.305528363E1,4.309562966E-2,6.943184733E-1,1.019810200E1
1.307973088E1,-1.436520964E-1,7.517793179E-1,9.973047256E0
1.310531017E1,5.267243832E-2,6.607996821E-1,1.028908157E1
1.312537921E1,3.351882473E-2,5.650315881E-1,1.004487324E1
1.314541563E1,-1.244984865E-1,5.937620401E-1,1.000177765E1
1.316952579E1,1.436521020E-2,5.698199868E-1,1.019331360E1
1.318977292E1,-2.873042040E-2,6.655880809E-1,1.021246719E1
1.321001200E1,-6.703764945E-2,7.326257229E-1,1.008318043E1
1.323443738E1,-6.224924326E-2,7.852981687E-1,1.008796883E1
1.325467629E1,-5.746084079E-2,6.177040339E-1,1.012148762E1
1.327968479E1,-6.224924326E-2,5.267243981E-1,1.013585281E1
1.330559913E1,-1.436521020E-2,5.075707436E-1,1.011669922E1
1.332953167E1,4.788403399E-3,5.698199868E-1,1.011669922E1
1.334962250E1,-4.788403399E-3,5.985504389E-1,1.008796883E1
1.337474958E1,-1.053448766E-1,7.086837292E-1,1.011669922E1
1.340108113E1,-6.703764945E-2,6.943184733E-1,1.012627602E1
1.342584050E1,-3.830722719E-2,5.315127969E-1,1.013585281E1
1.344977863E1,-3.830722719E-2,5.363011956E-1,1.011669922E1
1.347027271E1,-2.394201607E-2,6.320692301E-1,1.009275723E1
1.349453100E1,-4.788403213E-2,6.320692301E-1,1.011191082E1
1.351952058E1,-5.746084079E-2,6.320692301E-1,1.012627602E1
1.353975013E1,-1.053448766E-1,6.272808313E-1,1.009754562E1
1.356526346E1,-8.140286058E-2,5.363011956E-1,1.008318043E1
1.358625967E1,-5.746084079E-2,5.075707436E-1,1.009275723E1
1.360957613E1,-2.873042040E-2,5.267243981E-1,1.019810200E1
1.363459396E1,-9.576806799E-3,6.177040339E-1,1.004966164E1
1.365484958E1,-3.830722719E-2,6.655880809E-1,1.003529644E1
1.368007934E1,-5.267243832E-2,6.368576288E-1,1.014064121E1
1.370012696E1,-2.873042040E-2,6.320692301E-1,1.013585281E1
1.372592850E1,-6.703764945E-2,6.464344859E-1,1.018852520E1
1.374954946E1,-1.675941199E-1,6.847416759E-1,9.872490883E0
1.377011921E1,4.788403213E-2,5.889736414E-1,1.041357994E1
1.379531138E1,-5.267243832E-2,5.363011956E-1,1.019331360E1
1.381985071E1,-5.267243832E-2,5.602431893E-1,1.000656605E1
1.384538000E1,2.394201607E-2,5.602431893E-1,1.023162079E1
1.386541234E1,-4.788403213E-2,5.985504389E-1,1.021246719E1
1.388985767E1,-5.746084079E-2,7.613561153E-1,1.011191082E1
1.391457929E1,-9.576806426E-2,6.943184733E-1,1.012627602E1
1.393461884E1,-1.197100878E-1,6.320692301E-1,1.009754562E1
1.395543667E1,-4.788403213E-2,5.506663918E-1,1.015500641E1
1.397966313E1,-1.436521020E-2,5.650315881E-1,1.013585281E1
1.399967025E1,-4.788403399E-3,6.464344859E-1,1.011669922E1
1.401989896E1,-9.576806799E-3,6.368576288E-1,9.996989250E0
1.403998113E1,-4.788403213E-2,6.464344859E-1,1.013585281E1
1.406033267E1,-8.140286058E-2,6.943184733E-1,9.929951668E0
1.408582096E1,-1.915361360E-2,5.937620401E-1,1.018852520E1
1.410958892E1,-8.140286058E-2,5.841852427E-1,1.008796883E1
1.412996138E1,-4.309562966E-2,5.841852427E-1,1.019810200E1
1.415458642E1,-4.788403399E-3,6.895300746E-1,1.014542961E1
1.417533421E1,-9.576806799E-3,7.038952708E-1,1.011191082E1
1.419963279E1,-4.309562966E-2,6.703764796E-1,1.011669922E1
1.421978800E1,-8.140286058E-2,6.560112834E-1,1.014064121E1
1.424539817E1,-3.830722719E-2,5.889736414E-1,1.009275723E1
1.426586504E1,-2.873042040E-2,6.368576288E-1,1.011669922E1
1.428957442E1,-4.788403213E-2,6.560112834E-1,1.012627602E1
1.430976788E1,-4.788403213E-2,6.703764796E-1,1.010233402E1
1.433470758E1,-3.830722719E-2,6.847416759E-1,1.003050804E1
1.435971796E1,-1.053448766E-1,6.224924326E-1,1.018852520E1
1.438552484E1,-3.351882473E-2,7.038952708E-1,1.012148762E1
1.440974263E1,-9.097966552E-2,7.278373241E-1,1.018852520E1
1.442986304E1,-1.628057212E-1,7.996633649E-1,9.910798073E0
1.444997954E1,1.053448766E-1,6.464344859E-1,1.031781197E1
1.447464692E1,-3.351882473E-2,6.224924326E-1,1.011191082E1
1.449560121E1,-4.309562966E-2,6.416460276E-1,9.944316864E0
1.451975129E1,4.309562966E-2,5.937620401E-1,1.015021801E1
1.454554925E1,-5.267243832E-2,6.751648784E-1,1.018852520E1
1.456557192E1,-2.394201607E-2,8.188169599E-1,1.008318043E1
1.458622975E1,-3.351882473E-2,8.379706144E-1,1.002571964E1
1.460972800E1,-7.182604820E-2,6.655880809E-1,1.013585281E1
1.462986704E1,-5.746084079E-2,5.363011956E-1,1.014064121E1
1.465459225E1,-4.788403213E-2,5.506663918E-1,1.013585281E1
1.467467650E1,-1.436521020E-2,5.650315881E-1,1.015021801E1
1.469982554E1,-6.703764945E-2,6.943184733E-1,1.009275723E1
1.472525834E1,-1.101332754E-1,7.326257229E-1,1.021725559E1
1.474777825E1,-8.619125932E-2,7.422025204E-1,9.944316864E0
1.476965429E1,-6.703764945E-2,6.368576288E-1,1.012148762E1
1.478965725E1,-4.788403399E-3,5.937620401E-1,1.015979481E1
1.480992700E1,2.394201607E-2,6.320692301E-1,1.011191082E1
1.483458846E1,-5.746084079E-2,7.230489254E-1,1.011191082E1
1.485458996E1,-5.267243832E-2,7.709329724E-1,1.009275723E1
1.488008708E1,-7.661445439E-2,7.134721279E-1,1.014064121E1
1.490540992E1,9.576806799E-3,6.464344859E-1,1.004966164E1
1.492550921E1,4.788403399E-3,6.272808313E-1,1.011669922E1
1.494557579E1,-8.619125932E-2,6.368576288E-1,1.008318043E1
1.496974629E1,-6.224924326E-2,6.607996821E-1,1.008796883E1
1.499451563E1,-2.873042040E-2,6.799532771E-1,1.007360363E1
1.501453134E1,-7.182604820E-2,6.847416759E-1,1.010712242E1
1.503462113E1,-1.436521020E-2,6.847416759E-1,1.011669922E1
1.505508634E1,6.224924326E-2,6.703764796E-1,1.015500641E1
1.507965971E1,-1.197100878E-1,7.709329724E-1,9.944316864E0
1.510563321E1,3.830722719E-2,6.416460276E-1,1.041836834E1
1.512566746E1,7.661445439E-2,5.841852427E-1,1.003529644E1
1.514975934E1,-1.101332754E-1,6.129156351E-1,9.977835655E0
1.516979263E1,4.788403213E-2,6.320692301E-1,1.016458321E1
1.519464725E1,2.394201607E-2,6.320692301E-1,1.023640919E1
1.521470867E1,-7.661445439E-2,8.475474119E-1,1.004487324E1
1.524003596E1,-9.576806426E-2,8.475474119E-1,1.005923843E1
1.526024771E1,-9.097966552E-2,7.278373241E-1,1.007839203E1
1.528533692E1,-2.873042040E-2,5.267243981E-1,1.017416000E1
1.530567888E1,-1.915361360E-2,4.884171486E-1,1.012627602E1
1.532972146E1,0.000000000E0,5.746083856E-1,1.015500641E1
1.534976875E1,-1.915361360E-2,6.607996821E-1,1.012627602E1
1.537461308E1,-9.097966552E-2,7.948749661E-1,1.009754562E1
1.539484067E1,-3.830722719E-2,7.805097699E-1,9.973047256E0
1.541977750E1,-9.576806799E-3,5.985504389E-1,1.013585281E1
1.543987975E1,-1.915361360E-2,5.746083856E-1,1.004487324E1
1.546562421E1,-4.788403213E-2,6.177040339E-1,1.011191082E1
1.548993825E1,-2.394201607E-2,7.661445141E-1,1.010233402E1
1.551458467E1,-4.788403399E-3,8.044517636E-1,1.019331360E1
1.553987700E1,-2.394201607E-2,7.182605267E-1,1.004966164E1
1.556558996E1,-4.788403399E-3,5.985504389E-1,1.009754562E1
1.558718221E1,4.788403213E-2,5.219359994E-1,1.009754562E1
1.560952500E1,-9.576806799E-3,5.889736414E-1,1.010712242E1
1.562976638E1,-5.746084079E-2,6.416460276E-1,1.008796883E1
1.565004725E1,-1.053448766E-1,6.943184733E-1,1.004966164E1
1.567482225E1,-1.197100878E-1,6.320692301E-1,1.017894840E1
1.569536588E1,0.000000000E0,6.416460276E-1,1.011191082E1
1.571980463E1,2.394201607E-2,5.793967843E-1,1.017416000E1
1.574548117E1,-8.619125932E-2,6.847416759E-1,1.003050804E1
1.576610004E1,1.197100878E-1,6.512228847E-1,1.022683239E1
1.578971071E1,3.830722719E-2,6.320692301E-1,1.018852520E1
1.580973096E1,-3.830722719E-2,5.698199868E-1,1.000177765E1
1.582979679E1,4.788403399E-3,5.937620401E-1,1.019331360E1
1.584989100E1,-1.436521020E-2,6.177040339E-1,1.017894840E1
1.587464034E1,-7.661445439E-2,7.038952708E-1,1.012148762E1
1.589972721E1,-1.053448766E-1,7.134721279E-1,1.010712242E1
1.592542458E1,-1.197100878E-1,5.650315881E-1,1.014064121E1
1.594603742E1,-1.244984865E-1,4.836287498E-1,1.015021801E1
1.596970979E1,-1.915361360E-2,4.932055473E-1,1.008796883E1
1.598975488E1,-1.436521020E-2,5.698199868E-1,1.014542961E1
1.601006708E1,3.830722719E-2,5.889736414E-1,1.011669922E1
1.603457992E1,-5.746084079E-2,7.422025204E-1,1.011191082E1
1.605461117E1,-5.746084079E-2,7.134721279E-1,1.002093124E1
1.607504400E1,-2.394201607E-2,6.033388376E-1,1.014542961E1
1.609980184E1,-5.267243832E-2,5.650315881E-1,1.008318043E1
1.611991454E1,-9.576806426E-2,5.746083856E-1,1.009275723E1
1.614542821E1,-3.830722719E-2,6.224924326E-1,1.015500641E1
1.616569125E1,-1.915361360E-2,6.272808313E-1,1.013106441E1
1.618964446E1,-3.830722719E-2,5.793967843E-1,1.020767879E1
1.621143863E1,-6.224924326E-2,6.272808313E-1,1.006881523E1
1.623490313E1,-6.703764945E-2,5.027823448E-1,1.012148762E1
1.625985196E1,-3.830722719E-2,5.506663918E-1,1.013106441E1
1.628552021E1,-7.182604820E-2,5.841852427E-1,1.015500641E1
1.630612146E1,-4.309562966E-2,5.602431893E-1,1.005923843E1
1.632749396E1,-8.619125932E-2,6.033388376E-1,1.015500641E1
1.634971379E1,-1.915361360E-2,5.602431893E-1,1.015500641E1
1.637047913E1,3.830722719E-2,5.363011956E-1,1.018373680E1
1.639465096E1,-1.292868853E-1,6.129156351E-1,9.771934509E0
1.641465496E1,3.351882473E-2,5.458779931E-1,1.033696556E1
1.643976654E1,1.436521020E-2,5.123591423E-1,1.010233402E1
1.646000058E1,-1.532289088E-1,5.123591423E-1,1.006402683E1
1.648627192E1,-4.309562966E-2,5.363011956E-1,1.015500641E1
1.651081300E1,-5.746084079E-2,5.889736414E-1,1.019810200E1
1.653458779E1,-6.703764945E-2,7.134721279E-1,1.013585281E1
1.655482196E1,-7.661445439E-2,6.847416759E-1,1.009754562E1
1.657976075E1,-9.576806426E-2,5.650315881E-1,1.009754562E1
1.660600375E1,-8.619125932E-2,5.123591423E-1,1.008318043E1
1.662969558E1,-5.746084079E-2,5.554547906E-1,1.018852520E1
1.664971988E1,-4.788403213E-2,5.889736414E-1,1.011669922E1
1.667466963E1,0.000000000E0,5.889736414E-1,1.003529644E1
1.669534329E1,-1.053448766E-1,6.368576288E-1,1.012148762E1
1.671981417E1,-5.267243832E-2,6.512228847E-1,1.009275723E1
1.673983958E1,-2.394201607E-2,6.033388376E-1,1.019331360E1
1.676555567E1,-1.101332754E-1,5.889736414E-1,1.003529644E1
1.678602904E1,-7.182604820E-2,6.224924326E-1,1.010712242E1
1.680976408E1,-2.873042040E-2,6.320692301E-1,1.020289040E1
1.683476913E1,-3.830722719E-2,6.464344859E-1,1.015979481E1
1.685973700E1,-5.267243832E-2,6.416460276E-1,1.011669922E1
1.688554642E1,-1.915361360E-2,5.985504389E-1,1.011669922E1
1.690974167E1,-2.873042040E-2,5.506663918E-1,1.010233402E1
1.693479388E1,-5.267243832E-2,5.937620401E-1,1.015500641E1
1.695486517E1,-2.873042040E-2,6.703764796E-1,1.009275723E1
1.697985904E1,-1.101332754E-1,6.512228847E-1,1.006881523E1
1.700558250E1,-1.436521020E-2,5.889736414E-1,1.015500641E1
1.702599784E1,4.309562966E-2,6.224924326E-1,1.008796883E1
1.704609229E1,-8.619125932E-2,7.038952708E-1,9.968258858E0
1.706970313E1,-2.394201607E-2,6.655880809E-1,1.031302357E1
1.709015617E1,6.224924326E-2,5.793967843E-1,9.987412453E0
1.711462054E1,-8.619125932E-2,6.368576288E-1,1.004487324E1
1.713477950E1,-7.661445439E-2,6.224924326E-1,9.987412453E0
1.716008758E1,2.873042040E-2,5.650315881E-1,1.026992798E1
1.718093321E1,-4.309562966E-2,6.655880809E-1,1.017894840E1
1.720618767E1,-4.309562966E-2,7.805097699E-1,1.010233402E1
1.722990367E1,-8.619125932E-2,7.230489254E-1,1.005923843E1
1.725485963E1,-1.005564705E-1,6.033388376E-1,1.015500641E1
1.727491588E1,4.788403399E-3,4.979939461E-1,1.014542961E1
1.729989442E1,9.576806799E-3,5.650315881E-1,1.018852520E1
1.732584888E1,4.788403399E-3,6.320692301E-1,1.009754562E1
1.734968454E1,-5.746084079E-2,7.422025204E-1,1.021246719E1
1.737048275E1,-5.746084079E-2,7.517793179E-1,9.992200851E0
1.739493313E1,-1.915361360E-2,6.560112834E-1,1.018373680E1
1.741527767E1,-7.182604820E-2,6.177040339E-1,1.009754562E1
1.743980000E1,-3.351882473E-2,6.033388376E-1,1.010712242E1
1.745985875E1,-5.746084079E-2,7.086837292E-1,1.012627602E1
1.748016200E1,-6.224924326E-2,6.943184733E-1,1.012627602E1
1.750606854E1,-7.661445439E-2,7.422025204E-1,1.013585281E1
1.753006554E1,-4.788403213E-2,6.655880809E-1,1.011669922E1
1.755473742E1,-4.788403399E-3,6.512228847E-1,1.008318043E1
1.757490371E1,0.000000000E0,6.129156351E-1,1.010712242E1
1.759499184E1,-4.309562966E-2,6.799532771E-1,1.016458321E1
1.761973117E1,-4.309562966E-2,6.799532771E-1,1.014064121E1
1.763987163E1,-5.267243832E-2,7.182605267E-1,1.008318043E1
1.766556438E1,-2.873042040E-2,6.751648784E-1,1.016937160E1
1.768605684E1,2.873042040E-2,6.943184733E-1,1.008796883E1
1.770983992E1,-1.436521020E-2,6.991068721E-1,1.022683239E1
1.773480875E1,-1.197100878E-1,7.086837292E-1,1.014542961E1
1.775986900E1,9.576806426E-2,6.416460276E-1,1.013106441E1
1.778544904E1,-1.101332754E-1,6.607996821E-1,1.000656605E1
1.780593979E1,-8.140286058E-2,6.560112834E-1,9.973047256E0
1.782966179E1,2.394201607E-2,5.841852427E-1,1.025077438E1
1.785028142E1,-3.351882473E-2,6.991068721E-1,1.015979481E1
1.787537208E1,-6.703764945E-2,8.092401624E-1,1.007839203E1
1.789972179E1,-7.182604820E-2,7.565677166E-1,1.006402683E1
1.791974542E1,-9.576806426E-2,6.607996821E-1,1.015500641E1
1.794000696E1,-7.661445439E-2,5.458779931E-1,1.017894840E1
1.796571717E1,1.915361360E-2,5.171475410E-1,1.015979481E1
1.798589004E1,2.394201607E-2,5.937620401E-1,1.014064121E1
1.800987738E1,-1.915361360E-2,7.038952708E-1,1.015021801E1
1.802988713E1,-1.053448766E-1,7.661445141E-1,1.003529644E1
1.804992217E1,-1.915361360E-2,7.230489254E-1,1.002571964E1
1.807474588E1,-3.351882473E-2,6.033388376E-1,1.007839203E1
1.809482954E1,-4.788403399E-3,5.937620401E-1,1.010712242E1
1.811984867E1,-6.703764945E-2,6.416460276E-1,1.017894840E1
1.814566408E1,9.576806799E-3,7.565677166E-1,1.011669922E1
1.816980738E1,-5.746084079E-2,7.422025204E-1,1.014542961E1
1.819477167E1,-7.182604820E-2,7.182605267E-1,1.012148762E1
1.821988175E1,-1.915361360E-2,6.081272364E-1,1.016458321E1
1.823990938E1,-1.436521020E-2,6.512228847E-1,1.012148762E1
