"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.798127134E1,1.292868853E-1,4.501099288E-1,1.026992798E1
1.800145084E1,6.224924326E-2,5.075707436E-1,1.015979481E1
1.802747400E1,4.788403213E-2,6.129156351E-1,1.004008484E1
1.804782025E1,4.788403399E-3,4.836287498E-1,1.007839203E1
1.807092363E1,4.788403399E-3,4.022258818E-1,1.011669922E1
1.809602134E1,3.830722719E-2,3.495534360E-1,1.010712242E1
1.812108608E1,8.619125932E-2,3.878606856E-1,1.005923843E1
1.814794217E1,5.267243832E-2,4.884171486E-1,1.008796883E1
1.817106208E1,2.873042040E-2,5.027823448E-1,1.012627602E1
1.819596804E1,3.351882473E-2,4.740519226E-1,9.958682060E0
1.822115688E1,8.140286058E-2,4.118026793E-1,1.017416000E1
1.824671508E1,7.661445439E-2,3.591302633E-1,1.006881523E1
1.827098813E1,6.703764945E-2,4.788403511E-1,1.008318043E1
1.829099579E1,5.267243832E-2,4.979939461E-1,1.014542961E1
1.831105588E1,5.746084079E-2,5.123591423E-1,1.009754562E1
1.833601054E1,9.576806799E-3,4.548983276E-1,1.011191082E1
1.836100796E1,8.619125932E-2,3.926490843E-1,1.012627602E1
1.838138096E1,5.267243832E-2,4.118026793E-1,1.014542961E1
1.840728129E1,1.436521020E-2,4.213795066E-1,1.006402683E1
1.843070992E1,2.394201607E-2,4.644751251E-1,1.014064121E1
1.845096029E1,6.703764945E-2,4.357447028E-1,1.006881523E1
1.847097279E1,8.619125932E-2,3.926490843E-1,1.008318043E1
1.849148175E1,9.576806426E-2,4.261679053E-1,1.014542961E1
1.851582496E1,1.005564705E-1,4.884171486E-1,1.009275723E1
1.853606321E1,5.746084079E-2,4.596867263E-1,1.010233402E1
1.856279034E1,5.267243832E-2,4.644751251E-1,1.014542961E1
1.858671675E1,7.182604820E-2,4.261679053E-1,1.020289040E1
1.860678446E1,4.788403399E-3,4.932055473E-1,9.709685326E0
1.862806642E1,9.576806426E-2,4.261679053E-1,1.038006115E1
1.865144434E1,5.746084079E-2,4.165911078E-1,9.925163269E0
1.867594829E1,2.394201607E-2,3.926490843E-1,9.953893661E0
1.869596217E1,1.197100878E-1,3.830722570E-1,1.017894840E1
1.872098563E1,3.830722719E-2,4.453215301E-1,1.008318043E1
1.874146329E1,1.915361360E-2,5.075707436E-1,1.001135445E1
1.876682309E1,0.000000000E0,4.788403511E-1,1.011669922E1
1.879075192E1,7.661445439E-2,3.303998411E-1,1.014064121E1
1.881581296E1,1.436521020E-2,3.351882398E-1,1.010712242E1
1.883980079E1,6.224924326E-2,3.687070608E-1,1.008796883E1
1.885994488E1,3.351882473E-2,4.213795066E-1,1.014542961E1
1.888023567E1,8.140286058E-2,4.453215301E-1,1.013585281E1
1.890504663E1,4.788403399E-3,4.979939461E-1,1.005923843E1
1.892519734E1,9.576806799E-3,4.070142806E-1,1.003050804E1
1.894531113E1,8.140286058E-2,3.399766386E-1,1.014542961E1
1.897065409E1,8.140286058E-2,3.878606856E-1,1.003529644E1
1.899091117E1,5.746084079E-2,4.692635238E-1,1.011191082E1
1.901497184E1,7.661445439E-2,4.309563041E-1,1.006881523E1
1.903515879E1,6.224924326E-2,4.165911078E-1,1.008796883E1
1.906006725E1,1.915361360E-2,3.926490843E-1,1.006881523E1
1.908008717E1,3.830722719E-2,3.591302633E-1,1.010233402E1
1.910494950E1,9.576806799E-3,3.687070608E-1,1.009275723E1
1.912528484E1,-4.788403399E-3,4.022258818E-1,1.005923843E1
1.915072446E1,4.788403399E-3,4.165911078E-1,1.005445004E1
1.917195542E1,-2.394201607E-2,4.309563041E-1,1.015500641E1
1.919542863E1,3.351882473E-2,4.644751251E-1,1.006402683E1
1.921556050E1,2.394201607E-2,4.022258818E-1,1.008318043E1
1.924043946E1,9.576806799E-3,4.118026793E-1,1.016458321E1
1.926307196E1,3.830722719E-2,4.501099288E-1,1.020289040E1
1.928497596E1,-1.436521020E-2,4.692635238E-1,1.016458321E1
1.930516159E1,-2.394201607E-2,5.123591423E-1,9.805453300E0
1.933071913E1,1.197100878E-1,3.256114423E-1,9.886856079E0
1.935080579E1,-8.140286058E-2,3.303998411E-1,1.008796883E1
1.937509434E1,3.351882473E-2,3.926490843E-1,9.973047256E0
1.940006621E1,6.224924326E-2,4.596867263E-1,1.022683239E1
1.942010979E1,4.788403399E-3,4.932055473E-1,1.013106441E1
1.944507038E1,-9.576806799E-3,4.884171486E-1,1.012148762E1
1.947168875E1,1.436521020E-2,4.548983276E-1,1.009754562E1
1.949609534E1,-1.436521020E-2,3.782838583E-1,1.012627602E1
1.952054025E1,-1.436521020E-2,4.405331016E-1,1.004966164E1
1.954596234E1,-9.576806799E-3,4.165911078E-1,1.011669922E1
1.957186817E1,5.746084079E-2,4.979939461E-1,9.992200851E0
1.959510442E1,0.000000000E0,5.171475410E-1,1.002571964E1
1.961514179E1,1.436521020E-2,5.075707436E-1,1.003050804E1
1.963532488E1,1.915361360E-2,4.165911078E-1,1.009275723E1
1.966214804E1,4.309562966E-2,4.165911078E-1,1.011669922E1
1.968488075E1,2.873042040E-2,4.932055473E-1,1.007360363E1
1.970493875E1,1.915361360E-2,4.932055473E-1,1.008796883E1
1.972524767E1,2.873042040E-2,4.596867263E-1,1.012627602E1
1.974537496E1,0.000000000E0,4.884171486E-1,1.010233402E1
1.977130838E1,-1.436521020E-2,4.740519226E-1,1.007360363E1
1.979490809E1,1.436521020E-2,5.027823448E-1,1.001135445E1
1.981510838E1,-1.436521020E-2,4.740519226E-1,1.004487324E1
1.983544134E1,-1.436521020E-2,4.932055473E-1,1.002571964E1
1.985556917E1,-9.576806799E-3,4.740519226E-1,1.012148762E1
1.988011763E1,1.436521020E-2,4.884171486E-1,9.973047256E0
1.990054492E1,-1.436521020E-2,4.788403511E-1,1.006881523E1
1.992500559E1,2.394201607E-2,4.788403511E-1,1.009754562E1
1.995132871E1,2.873042040E-2,5.075707436E-1,1.015500641E1
1.997569746E1,-3.830722719E-2,5.650315881E-1,9.858125687E0
2.000017425E1,7.661445439E-2,4.548983276E-1,1.045667553E1
2.002512525E1,0.000000000E0,4.213795066E-1,1.012148762E1
2.005072742E1,0.000000000E0,4.261679053E-1,9.977835655E0
2.007077825E1,5.267243832E-2,5.171475410E-1,1.021725559E1
2.009481446E1,1.436521020E-2,6.177040339E-1,1.010233402E1
2.011530704E1,0.000000000E0,5.698199868E-1,1.005445004E1
2.014048159E1,-4.309562966E-2,3.926490843E-1,1.008796883E1
2.016550404E1,1.915361360E-2,4.070142806E-1,1.014064121E1
2.019049279E1,9.576806799E-3,4.788403511E-1,1.006402683E1
2.021370688E1,5.746084079E-2,5.315127969E-1,1.005445004E1
2.023514400E1,3.351882473E-2,4.932055473E-1,1.014064121E1
2.025516929E1,2.873042040E-2,5.458779931E-1,1.016458321E1
2.028003088E1,0.000000000E0,5.889736414E-1,9.906009674E0
2.030487421E1,6.224924326E-2,4.309563041E-1,1.008318043E1
2.032517192E1,9.576806799E-3,4.788403511E-1,1.001614285E1
2.035074271E1,0.000000000E0,5.315127969E-1,1.011191082E1
2.037152904E1,5.267243832E-2,5.458779931E-1,1.011669922E1
2.039509804E1,7.182604820E-2,5.315127969E-1,1.014064121E1
2.041559109E1,1.915361360E-2,4.836287498E-1,1.015021801E1
2.044064409E1,-1.915361360E-2,4.740519226E-1,1.006881523E1
2.046508159E1,2.873042040E-2,4.548983276E-1,1.014542961E1
2.049127267E1,-4.788403399E-3,5.363011956E-1,1.007839203E1
2.051533134E1,1.915361360E-2,5.219359994E-1,1.011669922E1
2.054000784E1,4.788403213E-2,5.267243981E-1,1.006402683E1
2.056001100E1,6.224924326E-2,5.171475410E-1,1.000656605E1
2.058511971E1,4.309562966E-2,5.267243981E-1,1.010712242E1
2.061087817E1,1.244984865E-1,5.027823448E-1,1.013585281E1
2.063150521E1,7.182604820E-2,4.979939461E-1,1.017416000E1
2.065522684E1,-9.576806799E-3,5.698199868E-1,9.733627319E0
2.067594550E1,9.097966552E-2,4.836287498E-1,1.033217716E1
2.069731050E1,6.224924326E-2,4.453215301E-1,1.000656605E1
2.072107138E1,3.351882473E-2,4.548983276E-1,1.005445004E1
2.074134263E1,1.197100878E-1,4.692635238E-1,1.005445004E1
2.076590825E1,4.788403213E-2,5.315127969E-1,1.014542961E1
2.078594575E1,3.830722719E-2,6.224924326E-1,1.007839203E1
2.080600209E1,-1.436521020E-2,5.793967843E-1,1.010712242E1
2.083176625E1,4.788403399E-3,4.644751251E-1,1.008318043E1
2.085251117E1,-2.394201607E-2,4.692635238E-1,1.014064121E1
2.087625954E1,6.703764945E-2,4.692635238E-1,1.012627602E1
2.090111392E1,4.788403213E-2,4.836287498E-1,1.010712242E1
2.092609959E1,1.340752989E-1,4.692635238E-1,9.968258858E0
2.095177563E1,4.788403399E-3,5.602431893E-1,9.920374870E0
2.097199584E1,1.484405100E-1,5.315127969E-1,1.016937160E1
2.099600646E1,9.576806426E-2,4.118026793E-1,1.004966164E1
2.101740450E1,6.224924326E-2,4.836287498E-1,1.003529644E1
2.104105450E1,9.097966552E-2,5.123591423E-1,1.009754562E1
2.106599596E1,8.140286058E-2,5.602431893E-1,1.013106441E1
2.109237113E1,6.224924326E-2,5.171475410E-1,1.009275723E1
2.111583392E1,9.576806426E-2,4.453215301E-1,1.013106441E1
2.113595946E1,6.224924326E-2,4.309563041E-1,1.014064121E1
2.115654388E1,4.788403213E-2,4.932055473E-1,1.002571964E1
2.118088004E1,4.309562966E-2,4.788403511E-1,1.004966164E1
2.120113567E1,-4.788403399E-3,5.123591423E-1,1.012148762E1
2.122618425E1,5.746084079E-2,5.075707436E-1,1.006402683E1
2.125200538E1,6.224924326E-2,4.740519226E-1,1.011669922E1
2.127238071E1,8.140286058E-2,4.596867263E-1,1.006881523E1
2.129598171E1,3.830722719E-2,4.979939461E-1,1.016458321E1
2.132100517E1,1.292868853E-1,5.123591423E-1,1.006881523E1
2.134103071E1,-4.788403399E-3,5.698199868E-1,1.003050804E1
2.136586667E1,0.000000000E0,5.363011956E-1,9.992200851E0
2.138626438E1,1.675941199E-1,4.548983276E-1,1.019331360E1
2.141179454E1,4.788403213E-2,4.692635238E-1,1.000656605E1
2.143186500E1,8.619125932E-2,4.692635238E-1,1.004966164E1
2.145256604E1,1.340752989E-1,4.836287498E-1,1.024119759E1
2.147602792E1,4.788403213E-2,5.171475410E-1,1.018373680E1
2.150081175E1,1.915361360E-2,5.985504389E-1,1.008796883E1
2.152103171E1,1.915361360E-2,5.363011956E-1,1.006402683E1
2.154115075E1,4.788403399E-3,4.788403511E-1,1.012627602E1
2.156192388E1,6.703764945E-2,4.501099288E-1,1.010233402E1
2.158617188E1,6.224924326E-2,4.740519226E-1,1.007839203E1
2.161170421E1,6.224924326E-2,5.171475410E-1,1.015500641E1
2.163239513E1,1.053448766E-1,5.458779931E-1,1.002571964E1
2.165597950E1,2.394201607E-2,5.698199868E-1,9.925163269E0
2.167653213E1,1.101332754E-1,4.932055473E-1,1.014542961E1
2.170083234E1,7.661445439E-2,4.070142806E-1,1.010233402E1
2.172087667E1,6.224924326E-2,4.453215301E-1,1.004966164E1
2.174099175E1,6.224924326E-2,5.315127969E-1,1.011191082E1
2.176632459E1,1.101332754E-1,5.793967843E-1,1.008796883E1
2.178657534E1,4.309562966E-2,5.458779931E-1,1.006402683E1
2.181239371E1,9.576806799E-3,4.740519226E-1,1.003050804E1
2.183579021E1,7.661445439E-2,4.932055473E-1,1.015500641E1
2.185599184E1,3.830722719E-2,4.836287498E-1,1.010233402E1
2.187656279E1,5.746084079E-2,5.027823448E-1,1.006881523E1
2.190072038E1,4.788403213E-2,5.315127969E-1,1.008796883E1
2.192118400E1,9.576806426E-2,5.171475410E-1,1.005923843E1
2.194127109E1,5.746084079E-2,4.932055473E-1,1.007839203E1
2.196596971E1,4.309562966E-2,5.123591423E-1,1.016937160E1
2.198609250E1,8.140286058E-2,5.410895944E-1,1.007839203E1
2.200699963E1,6.703764945E-2,5.410895944E-1,1.019331360E1
2.203172096E1,1.436521020E-2,5.698199868E-1,9.728838921E0
2.205595063E1,1.628057212E-1,4.213795066E-1,1.019331360E1
2.207622579E1,4.788403399E-3,4.692635238E-1,1.003529644E1
2.210095050E1,0.000000000E0,4.261679053E-1,9.982624054E0
2.212115850E1,1.197100878E-1,4.884171486E-1,1.016458321E1
2.214161084E1,6.224924326E-2,5.219359994E-1,1.019331360E1
2.216593579E1,9.576806799E-3,6.895300746E-1,9.992200851E0
2.218604359E1,1.436521020E-2,5.171475410E-1,1.008318043E1
2.221165604E1,2.873042040E-2,3.687070608E-1,1.007839203E1
2.223587246E1,3.830722719E-2,3.591302633E-1,1.016937160E1
2.226088000E1,8.140286058E-2,4.453215301E-1,1.010712242E1
2.228098642E1,6.224924326E-2,4.788403511E-1,1.016458321E1
2.230113567E1,9.576806426E-2,4.932055473E-1,1.005445004E1
2.232611804E1,9.576806799E-3,5.267243981E-1,1.011669922E1
2.234616188E1,1.436521020E-2,5.027823448E-1,1.004008484E1
2.236647913E1,6.224924326E-2,4.644751251E-1,1.018852520E1
2.239172279E1,7.182604820E-2,4.884171486E-1,1.003050804E1
2.241174413E1,8.619125932E-2,5.363011956E-1,1.011191082E1
2.243194121E1,1.149216816E-1,5.267243981E-1,1.012627602E1
2.245206284E1,8.140286058E-2,4.788403511E-1,1.019331360E1
2.247242671E1,3.830722719E-2,4.692635238E-1,1.009275723E1
2.249743096E1,2.394201607E-2,4.405331016E-1,1.008318043E1
2.252110150E1,3.351882473E-2,4.118026793E-1,1.010233402E1
2.254132542E1,4.788403213E-2,4.453215301E-1,1.010233402E1
2.256640629E1,4.788403213E-2,4.309563041E-1,1.009275723E1
2.259189200E1,3.351882473E-2,4.548983276E-1,9.977835655E0
2.261222113E1,-4.788403399E-3,4.596867263E-1,1.006402683E1
2.263625429E1,5.746084079E-2,4.788403511E-1,1.015021801E1
2.265854617E1,1.149216816E-1,4.884171486E-1,1.011669922E1
2.268158525E1,-5.746084079E-2,5.793967843E-1,9.805453300E0
2.270707213E1,1.340752989E-1,4.692635238E-1,1.039442635E1
2.273199971E1,-5.267243832E-2,4.788403511E-1,1.007360363E1
2.275347321E1,-2.394201607E-2,4.261679053E-1,9.982624054E0
2.277609350E1,8.619125932E-2,4.548983276E-1,1.016458321E1
2.280107975E1,1.915361360E-2,5.410895944E-1,1.010233402E1
2.282634421E1,-1.915361360E-2,5.650315881E-1,1.010233402E1
2.285177579E1,-4.788403399E-3,4.357447028E-1,1.011669922E1
2.287633867E1,1.436521020E-2,3.782838583E-1,1.020289040E1
2.290119629E1,7.661445439E-2,3.734954596E-1,1.011191082E1
2.292141304E1,4.788403213E-2,4.596867263E-1,1.006881523E1
2.294641059E1,2.394201607E-2,5.027823448E-1,9.996989250E0
2.296647604E1,-2.873042040E-2,5.602431893E-1,1.016937160E1
2.299226425E1,-2.394201607E-2,5.698199868E-1,9.910798073E0
2.301277888E1,5.267243832E-2,4.453215301E-1,1.013585281E1
2.303646909E1,2.394201607E-2,4.165911078E-1,1.006881523E1
2.306128767E1,2.873042040E-2,4.979939461E-1,1.007839203E1
2.308138404E1,9.097966552E-2,5.075707436E-1,1.015979481E1
2.310668784E1,4.309562966E-2,5.075707436E-1,1.011669922E1
2.313186875E1,1.915361360E-2,4.548983276E-1,1.007839203E1
2.315607434E1,1.436521020E-2,3.974374831E-1,1.005445004E1
2.317737704E1,-1.436521020E-2,4.405331016E-1,1.009754562E1
2.320108779E1,9.576806799E-3,4.788403511E-1,1.005923843E1
2.322608025E1,-2.394201607E-2,5.219359994E-1,1.007839203E1
2.324629192E1,-4.788403213E-2,5.171475410E-1,1.004487324E1
2.326648638E1,1.436521020E-2,4.070142806E-1,1.015500641E1
2.329273946E1,6.224924326E-2,4.596867263E-1,1.019331360E1
2.331605896E1,-9.576806799E-3,5.889736414E-1,9.743204117E0
2.333614263E1,3.351882473E-2,4.884171486E-1,1.040400314E1
2.336106175E1,6.703764945E-2,4.740519226E-1,9.819818497E0
2.338137221E1,-9.576806799E-3,4.405331016E-1,1.013106441E1
2.340146629E1,9.576806799E-3,4.405331016E-1,1.000656605E1
2.342158267E1,7.661445439E-2,4.788403511E-1,1.020289040E1
2.344663542E1,-4.788403399E-3,6.081272364E-1,1.007360363E1
2.347193038E1,-3.830722719E-2,5.650315881E-1,1.003050804E1
2.349244646E1,-2.394201607E-2,4.357447028E-1,1.009275723E1
2.351628196E1,0.000000000E0,3.782838583E-1,1.015979481E1
2.354106588E1,-9.576806799E-3,4.453215301E-1,1.010233402E1
2.356637521E1,1.436521020E-2,4.932055473E-1,1.010233402E1
2.359174409E1,9.097966552E-2,5.458779931E-1,9.977835655E0
2.361243238E1,-2.394201607E-2,5.458779931E-1,1.017416000E1
2.363611375E1,1.436521020E-2,5.746083856E-1,1.000656605E1
2.365615092E1,9.576806799E-3,4.548983276E-1,1.015021801E1
2.367757854E1,-4.788403399E-3,4.405331016E-1,1.010712242E1
2.370106250E1,2.873042040E-2,5.458779931E-1,1.011191082E1
2.372227088E1,4.309562966E-2,5.650315881E-1,1.011191082E1
2.374623671E1,4.788403399E-3,5.315127969E-1,1.014542961E1
2.376629063E1,-1.915361360E-2,4.979939461E-1,1.009754562E1
2.379244275E1,-1.915361360E-2,4.692635238E-1,1.004966164E1
2.381623788E1,4.309562966E-2,4.836287498E-1,1.014064121E1
2.384109754E1,1.915361360E-2,5.315127969E-1,1.007839203E1
2.386151109E1,-4.788403399E-3,5.458779931E-1,1.002093124E1
2.388615979E1,6.703764945E-2,5.410895944E-1,1.011669922E1
2.391252929E1,2.394201607E-2,5.602431893E-1,1.012148762E1
2.393614188E1,-3.351882473E-2,5.985504389E-1,1.001135445E1
2.395616242E1,3.351882473E-2,5.698199868E-1,1.009754562E1
2.398112204E1,6.224924326E-2,5.410895944E-1,9.800664902E0
2.400113271E1,-3.830722719E-2,5.027823448E-1,1.008318043E1
2.402129588E1,6.224924326E-2,4.836287498E-1,9.992200851E0
2.404622867E1,1.197100878E-1,4.932055473E-1,1.020289040E1
2.407189713E1,2.394201607E-2,6.129156351E-1,1.012148762E1
2.409240529E1,0.000000000E0,6.272808313E-1,1.004487324E1
2.411620384E1,-4.788403399E-3,4.788403511E-1,1.007839203E1
2.414105609E1,2.873042040E-2,4.453215301E-1,1.012148762E1
2.416118559E1,5.267243832E-2,4.644751251E-1,1.012148762E1
2.418130400E1,5.267243832E-2,5.315127969E-1,1.014064121E1
2.420157400E1,2.873042040E-2,5.075707436E-1,1.016458321E1
2.422202554E1,7.182604820E-2,5.458779931E-1,9.996989250E0
2.424689184E1,2.394201607E-2,6.033388376E-1,9.973047256E0
2.427264438E1,2.394201607E-2,5.171475410E-1,1.015021801E1
2.429603600E1,0.000000000E0,5.123591423E-1,1.006881523E1
2.431617830E1,2.873042040E-2,5.075707436E-1,1.006402683E1
2.433644550E1,5.267243832E-2,5.219359994E-1,1.001135445E1
2.436143825E1,7.182604820E-2,5.889736414E-1,1.014542961E1
2.438663004E1,3.830722719E-2,5.602431893E-1,1.012148762E1
2.441200521E1,3.351882473E-2,5.075707436E-1,1.009754562E1
2.443202025E1,7.661445439E-2,5.027823448E-1,1.010712242E1
2.445236288E1,3.830722719E-2,5.171475410E-1,1.011669922E1
2.447624659E1,5.267243832E-2,5.506663918E-1,1.005445004E1
2.450127809E1,4.788403213E-2,5.602431893E-1,9.982624054E0
2.452181609E1,1.915361360E-2,5.315127969E-1,1.012148762E1
2.454630109E1,9.576806426E-2,5.171475410E-1,1.019331360E1
2.456631088E1,5.746084079E-2,6.033388376E-1,1.018373680E1
2.458670350E1,-9.576806799E-3,6.033388376E-1,9.853337288E0
2.461205767E1,1.388636976E-1,5.219359994E-1,1.042315674E1
2.463281067E1,4.309562966E-2,5.267243981E-1,9.867702484E0
2.465625167E1,1.915361360E-2,5.123591423E-1,9.901221275E0
2.467658417E1,5.267243832E-2,4.740519226E-1,1.014542961E1
2.470126367E1,9.576806426E-2,4.979939461E-1,1.023162079E1
2.472611580E1,-4.788403399E-3,6.560112834E-1,1.010233402E1
2.475197692E1,3.351882473E-2,5.889736414E-1,1.006402683E1
2.477611059E1,0.000000000E0,4.932055473E-1,1.006881523E1
2.480126075E1,1.436521020E-2,4.596867263E-1,1.008796883E1
2.482637492E1,9.576806426E-2,5.027823448E-1,1.011669922E1
2.485196113E1,5.267243832E-2,5.219359994E-1,1.008318043E1
2.487236959E1,5.267243832E-2,5.650315881E-1,1.013106441E1
2.489667038E1,3.351882473E-2,5.841852427E-1,9.958682060E0
2.492127800E1,5.746084079E-2,4.932055473E-1,1.011669922E1
2.494639617E1,6.224924326E-2,4.979939461E-1,1.006881523E1
2.497209188E1,7.182604820E-2,5.554547906E-1,1.012627602E1
2.499274025E1,7.661445439E-2,6.033388376E-1,1.012627602E1
2.501617017E1,4.309562966E-2,5.793967843E-1,1.012148762E1
2.503641121E1,-4.788403399E-3,5.410895944E-1,1.011191082E1
2.506106404E1,5.267243832E-2,4.979939461E-1,1.007360363E1
2.508114492E1,6.224924326E-2,5.123591423E-1,1.013585281E1
2.510233900E1,8.140286058E-2,5.602431893E-1,1.011669922E1
2.512629854E1,4.309562966E-2,5.458779931E-1,1.003529644E1
2.514667842E1,5.746084079E-2,5.363011956E-1,1.004008484E1
2.517113588E1,5.267243832E-2,5.363011956E-1,1.015979481E1
2.519240771E1,7.182604820E-2,5.219359994E-1,1.016458321E1
2.521722859E1,7.661445439E-2,6.081272364E-1,1.007360363E1
2.524115904E1,-9.576806799E-3,6.272808313E-1,9.838972092E0
2.526117896E1,1.436521020E-2,5.554547906E-1,1.021246719E1
2.528121209E1,1.723825186E-1,4.884171486E-1,9.968258858E0
2.530627163E1,3.351882473E-2,4.932055473E-1,1.008318043E1
2.533198063E1,1.244984865E-1,4.740519226E-1,1.007360363E1
2.535237417E1,9.097966552E-2,4.884171486E-1,1.027950478E1
2.537681021E1,5.746084079E-2,5.793967843E-1,1.007360363E1
2.540111892E1,-2.873042040E-2,6.272808313E-1,1.007360363E1
2.542154292E1,0.000000000E0,4.979939461E-1,1.009275723E1
2.544626375E1,-9.576806799E-3,4.165911078E-1,1.010712242E1
2.546633509E1,8.619125932E-2,4.405331016E-1,1.012148762E1
2.548638363E1,4.788403213E-2,4.884171486E-1,1.015500641E1
2.550658063E1,5.746084079E-2,5.363011956E-1,1.020289040E1
2.553288730E1,7.661445439E-2,5.698199868E-1,1.005445004E1
2.555616775E1,2.394201607E-2,5.554547906E-1,1.005445004E1
2.558113134E1,4.309562966E-2,4.644751251E-1,1.014064121E1
2.560626417E1,4.788403213E-2,4.261679053E-1,1.003050804E1
2.563196834E1,5.267243832E-2,4.979939461E-1,1.008318043E1
2.565248075E1,8.619125932E-2,5.746083856E-1,1.006881523E1
2.567804138E1,2.873042040E-2,5.123591423E-1,1.019810200E1
2.569877000E1,2.394201607E-2,4.979939461E-1,1.014542961E1
2.572117521E1,1.915361360E-2,4.596867263E-1,1.011669922E1
2.574118821E1,3.830722719E-2,4.548983276E-1,1.008318043E1
2.576121063E1,-4.788403399E-3,5.075707436E-1,1.010233402E1
2.578122567E1,2.394201607E-2,5.650315881E-1,1.010712242E1
2.580131304E1,3.351882473E-2,5.506663918E-1,1.004966164E1
2.582662000E1,3.830722719E-2,5.267243981E-1,1.005445004E1
2.585205688E1,5.746084079E-2,5.171475410E-1,1.009275723E1
2.587209071E1,3.830722719E-2,4.979939461E-1,1.010712242E1
2.589251800E1,9.576806799E-3,5.315127969E-1,1.015500641E1
2.591618538E1,0.000000000E0,5.410895944E-1,1.004487324E1
2.593634392E1,1.101332754E-1,4.548983276E-1,1.007360363E1
2.596123675E1,2.394201607E-2,4.548983276E-1,1.018852520E1
2.598676775E1,1.436521020E-2,4.836287498E-1,9.925163269E0
2.601206067E1,1.149216816E-1,5.123591423E-1,1.022204399E1
2.603608154E1,4.788403399E-3,5.746083856E-1,1.008796883E1
2.605642825E1,-1.436521020E-2,6.129156351E-1,1.006881523E1
2.608129084E1,-3.830722719E-2,4.644751251E-1,1.010233402E1
2.610645975E1,4.788403399E-3,4.501099288E-1,1.017894840E1
2.613265630E1,7.182604820E-2,5.075707436E-1,1.013106441E1
2.615658596E1,-4.788403399E-3,5.746083856E-1,1.010712242E1
2.618108846E1,1.436521020E-2,5.554547906E-1,9.992200851E0
2.620141150E1,0.000000000E0,5.985504389E-1,1.013585281E1
2.622641884E1,2.873042040E-2,5.602431893E-1,9.915586472E0
2.625246613E1,3.830722719E-2,4.596867263E-1,1.008318043E1
2.627632925E1,-1.436521020E-2,5.602431893E-1,1.003529644E1
2.630126625E1,0.000000000E0,5.554547906E-1,1.010712242E1
2.632155938E1,9.576806799E-3,5.746083856E-1,1.018373680E1
2.634624604E1,0.000000000E0,5.985504389E-1,1.010712242E1
2.637213709E1,-1.436521020E-2,5.602431893E-1,1.007360363E1
2.639613521E1,-3.351882473E-2,5.506663918E-1,1.008796883E1
2.642202654E1,-2.394201607E-2,5.650315881E-1,1.007360363E1
2.644243834E1,1.915361360E-2,5.793967843E-1,1.012627602E1
2.646645430E1,-4.788403399E-3,5.889736414E-1,1.008796883E1
2.648659134E1,1.436521020E-2,5.698199868E-1,1.004008484E1
2.651199750E1,1.915361360E-2,5.267243981E-1,1.005445004E1
2.653626017E1,6.224924326E-2,5.123591423E-1,1.017416000E1
2.655643680E1,7.182604820E-2,5.889736414E-1,1.008796883E1
2.658141238E1,-1.915361360E-2,6.895300746E-1,9.800664902E0
2.660614396E1,4.309562966E-2,5.602431893E-1,1.046146393E1
2.662655959E1,3.351882473E-2,5.841852427E-1,9.815030098E0
2.665222663E1,-3.351882473E-2,5.123591423E-1,1.000177765E1
2.667300013E1,8.619125932E-2,5.698199868E-1,1.012148762E1
2.669614254E1,-1.915361360E-2,6.272808313E-1,1.013585281E1
2.671630580E1,-1.915361360E-2,6.847416759E-1,1.009754562E1
2.674137704E1,-5.746084079E-2,6.129156351E-1,1.012148762E1
2.676622221E1,-3.830722719E-2,4.836287498E-1,1.008796883E1
2.678641675E1,9.576806799E-3,5.027823448E-1,1.008796883E1
2.680671775E1,7.182604820E-2,5.458779931E-1,1.011669922E1
2.683201234E1,4.309562966E-2,5.746083856E-1,1.009275723E1
2.685263663E1,9.576806799E-3,6.081272364E-1,1.010233402E1
2.687621104E1,4.788403399E-3,6.177040339E-1,1.014064121E1
2.690119892E1,8.619125932E-2,6.081272364E-1,1.012627602E1
2.692129488E1,8.619125932E-2,5.793967843E-1,1.005923843E1
2.694229563E1,5.746084079E-2,5.410895944E-1,1.001135445E1
2.696612900E1,5.746084079E-2,5.841852427E-1,1.008796883E1
2.698628480E1,6.224924326E-2,5.602431893E-1,1.009275723E1
2.700757850E1,2.873042040E-2,6.320692301E-1,1.013585281E1
2.703245630E1,-2.394201607E-2,6.033388376E-1,1.009754562E1
2.705730080E1,-1.915361360E-2,5.506663918E-1,1.001135445E1
2.708111384E1,1.915361360E-2,5.506663918E-1,1.013106441E1
2.710137563E1,1.915361360E-2,5.650315881E-1,1.010712242E1
2.712613909E1,6.224924326E-2,5.650315881E-1,1.009754562E1
2.714650934E1,3.351882473E-2,5.937620401E-1,1.000656605E1
2.716654084E1,4.309562966E-2,5.267243981E-1,1.015021801E1
2.719220525E1,1.197100878E-1,5.937620401E-1,1.021246719E1
2.721267592E1,1.101332754E-1,5.650315881E-1,1.010233402E1
2.723637963E1,9.576806799E-3,6.272808313E-1,9.776722908E0
2.726122109E1,7.182604820E-2,5.746083856E-1,1.042794514E1
2.728131213E1,1.436520964E-1,5.554547906E-1,9.915586472E0
2.730629396E1,2.394201607E-2,5.315127969E-1,1.002093124E1
